impression_id,campaign_id,date,impressions,clicks,ctr,spend_usd
IMP-C008-20240709,C008,2024-07-09,477,21,0.04601,11.04
IMP-C008-20240710,C008,2024-07-10,530,10,0.020456,1.0
IMP-C008-20240711,C008,2024-07-11,377,4,0.011926,0.64
IMP-C008-20240712,C008,2024-07-12,551,6,0.011856,0.6
IMP-C008-20240713,C008,2024-07-13,675,23,0.034334,2.3
IMP-C008-20240714,C008,2024-07-14,580,6,0.0114,2.34
IMP-C008-20240715,C008,2024-07-15,717,12,0.017224,1.2
IMP-C008-20240716,C008,2024-07-16,530,2,0.005,0.44
IMP-C008-20240717,C008,2024-07-17,559,22,0.039642,2.2
IMP-C008-20240718,C008,2024-07-18,507,5,0.009922,0.5
IMP-C008-20240719,C008,2024-07-19,422,16,0.039952,1.6
IMP-C008-20240720,C008,2024-07-20,618,14,0.023431,1.4
IMP-C008-20240721,C008,2024-07-21,574,20,0.035189,2.0
IMP-C008-20240722,C008,2024-07-22,721,12,0.017803,1.2
IMP-C008-20240723,C008,2024-07-23,679,13,0.020039,1.71
IMP-C008-20240724,C008,2024-07-24,552,16,0.029552,1.6
IMP-C008-20240725,C008,2024-07-25,325,11,0.035392,4.74
IMP-C008-20240726,C008,2024-07-26,463,11,0.025072,2.29
IMP-C008-20240727,C008,2024-07-27,703,3,0.005,0.3
IMP-C008-20240728,C008,2024-07-28,550,20,0.036438,17.39
IMP-C008-20240729,C008,2024-07-29,565,6,0.011116,1.44
IMP-C008-20240730,C008,2024-07-30,798,23,0.029296,2.3
IMP-C008-20240731,C008,2024-07-31,743,26,0.035963,2.6
IMP-C008-20240801,C008,2024-08-01,657,26,0.039967,12.34
IMP-C008-20240802,C008,2024-08-02,590,13,0.023703,6.35
IMP-C008-20240803,C008,2024-08-03,418,13,0.033263,1.3
IMP-C008-20240804,C008,2024-08-04,759,18,0.024903,9.01
IMP-C008-20240805,C008,2024-08-05,673,8,0.013321,4.38
IMP-C008-20240806,C008,2024-08-06,832,32,0.038587,3.2
IMP-C008-20240807,C008,2024-08-07,554,16,0.029745,1.6
IMP-C008-20240808,C008,2024-08-08,853,25,0.029732,2.5
IMP-C008-20240809,C008,2024-08-09,650,15,0.023822,1.5
IMP-C008-20240810,C008,2024-08-10,544,20,0.037685,9.12
IMP-C008-20240811,C008,2024-08-11,642,15,0.023928,1.61
IMP-C008-20240812,C008,2024-08-12,602,11,0.018371,3.23
IMP-C008-20240813,C008,2024-08-13,669,31,0.046485,15.39
IMP-C008-20240814,C008,2024-08-14,497,18,0.037844,1.8
IMP-C008-20240815,C008,2024-08-15,704,15,0.021801,1.5
IMP-C008-20240816,C008,2024-08-16,642,3,0.005,0.3
IMP-C008-20240817,C008,2024-08-17,573,16,0.028989,1.6
IMP-C008-20240818,C008,2024-08-18,363,6,0.018185,1.42
IMP-C008-20240819,C008,2024-08-19,687,19,0.027805,8.87
IMP-C008-20240820,C008,2024-08-20,659,12,0.019031,1.2
IMP-C008-20240821,C008,2024-08-21,389,10,0.026702,4.54
IMP-C008-20240822,C008,2024-08-22,702,31,0.044824,3.1
IMP-C008-20240823,C008,2024-08-23,801,20,0.02568,11.23
IMP-C008-20240824,C008,2024-08-24,596,21,0.036487,11.81
IMP-C008-20240825,C008,2024-08-25,570,17,0.030621,8.61
IMP-C008-20240826,C008,2024-08-26,580,7,0.012149,5.34
IMP-C008-20240827,C008,2024-08-27,529,15,0.029905,7.0
IMP-C008-20240828,C008,2024-08-28,508,8,0.015906,1.57
IMP-C008-20240829,C008,2024-08-29,331,8,0.024545,1.55
IMP-C008-20240830,C008,2024-08-30,559,5,0.009479,2.99
IMP-C008-20240831,C008,2024-08-31,615,27,0.045174,2.7
IMP-C008-20240901,C008,2024-09-01,467,14,0.03123,1.4
IMP-C008-20240902,C008,2024-09-02,423,19,0.045637,1.9
IMP-C008-20240903,C008,2024-09-03,323,14,0.043938,1.4
IMP-C008-20240904,C008,2024-09-04,508,3,0.006815,1.93
IMP-C008-20240905,C008,2024-09-05,406,11,0.028701,4.33
IMP-C008-20240906,C008,2024-09-06,663,18,0.027284,1.8
IMP-C008-20240907,C008,2024-09-07,478,14,0.030254,1.4
IMP-C008-20240908,C008,2024-09-08,630,22,0.036181,8.99
IMP-C008-20240909,C008,2024-09-09,416,22,0.05436,7.71
IMP-C008-20240910,C008,2024-09-10,599,24,0.041074,19.91
IMP-C008-20240911,C008,2024-09-11,384,9,0.025297,0.9
IMP-C008-20240912,C008,2024-09-12,628,20,0.032385,2.17
IMP-C008-20240913,C008,2024-09-13,501,2,0.005,0.46
IMP-C008-20240914,C008,2024-09-14,818,17,0.020908,4.28
IMP-C008-20240915,C008,2024-09-15,364,12,0.033487,1.2
IMP-C008-20240916,C008,2024-09-16,485,9,0.018876,0.9
IMP-C008-20240917,C008,2024-09-17,657,8,0.012254,0.8
IMP-C008-20240918,C008,2024-09-18,593,8,0.014812,5.27
IMP-C008-20240919,C008,2024-09-19,471,9,0.019967,0.9
IMP-C008-20240920,C008,2024-09-20,869,30,0.034635,3.0
IMP-C008-20240921,C008,2024-09-21,765,23,0.030408,4.54
IMP-C008-20240922,C008,2024-09-22,548,10,0.019007,2.21
IMP-C008-20240923,C008,2024-09-23,518,25,0.049801,2.5
IMP-C008-20240924,C008,2024-09-24,830,22,0.026664,4.61
IMP-C008-20240925,C008,2024-09-25,724,14,0.020437,5.31
IMP-C008-20240926,C008,2024-09-26,193,3,0.01936,0.3
IMP-C008-20240927,C008,2024-09-27,411,10,0.025421,2.36
IMP-C008-20240928,C008,2024-09-28,705,21,0.030891,2.1
IMP-C008-20240929,C008,2024-09-29,655,19,0.029491,7.62
IMP-C008-20240930,C008,2024-09-30,716,20,0.028366,2.0
IMP-C008-20241001,C008,2024-10-01,502,10,0.021403,1.0
IMP-C008-20241002,C008,2024-10-02,640,23,0.036582,2.41
IMP-C008-20241003,C008,2024-10-03,602,17,0.02972,1.7
IMP-C008-20241004,C008,2024-10-04,461,3,0.006935,0.3
IMP-C008-20241005,C008,2024-10-05,670,13,0.019565,1.3
IMP-C008-20241006,C008,2024-10-06,669,22,0.034248,2.2
IMP-C008-20241007,C008,2024-10-07,749,31,0.041528,3.1
IMP-C008-20241008,C008,2024-10-08,476,20,0.042293,2.0
IMP-C008-20241009,C008,2024-10-09,267,2,0.011204,0.2
IMP-C008-20241010,C008,2024-10-10,425,9,0.023039,1.17
IMP-C008-20241011,C008,2024-10-11,819,20,0.024515,8.84
IMP-C008-20241012,C008,2024-10-12,814,36,0.045212,7.4
IMP-C008-20241013,C008,2024-10-13,305,10,0.03353,4.35
IMP-C008-20241014,C008,2024-10-14,587,28,0.048935,10.58
IMP-C008-20241015,C008,2024-10-15,685,28,0.041037,6.16
IMP-C008-20241016,C008,2024-10-16,226,4,0.02201,1.92
IMP-C008-20241017,C008,2024-10-17,478,12,0.025318,1.2
IMP-C008-20241018,C008,2024-10-18,867,41,0.048178,4.1
IMP-C008-20241019,C008,2024-10-19,622,12,0.019834,3.65
IMP-C008-20241020,C008,2024-10-20,676,25,0.03774,5.49
IMP-C008-20241021,C008,2024-10-21,1040,16,0.015665,1.6
IMP-C008-20241022,C008,2024-10-22,541,4,0.009184,0.4
IMP-C008-20241023,C008,2024-10-23,449,7,0.016934,0.7
IMP-C008-20241024,C008,2024-10-24,677,14,0.021926,1.4
IMP-C008-20241025,C008,2024-10-25,734,13,0.018804,1.3
IMP-C008-20241026,C008,2024-10-26,654,3,0.005,0.3
IMP-C008-20241027,C008,2024-10-27,651,22,0.033904,16.26
IMP-C008-20241028,C008,2024-10-28,623,23,0.037837,2.3
IMP-C008-20241029,C008,2024-10-29,644,30,0.048007,3.0
IMP-C008-20241030,C008,2024-10-30,662,35,0.053627,7.16
IMP-C008-20241031,C008,2024-10-31,847,17,0.020449,1.88
IMP-C008-20241101,C008,2024-11-01,786,3,0.005,0.3
IMP-C008-20241102,C008,2024-11-02,566,21,0.037865,8.01
IMP-C008-20241103,C008,2024-11-03,843,31,0.037889,3.1
IMP-C008-20241104,C008,2024-11-04,1014,28,0.028105,3.85
IMP-C008-20241105,C008,2024-11-05,728,26,0.036213,2.6
IMP-C008-20241106,C008,2024-11-06,970,13,0.014414,1.3
IMP-C008-20241107,C008,2024-11-07,914,24,0.026937,2.4
IMP-C008-20241108,C008,2024-11-08,953,19,0.020713,1.9
IMP-C008-20241109,C008,2024-11-09,1052,48,0.04647,28.4
IMP-C008-20241110,C008,2024-11-10,724,30,0.042768,3.0
IMP-C008-20241111,C008,2024-11-11,603,3,0.005,1.87
IMP-C008-20241112,C008,2024-11-12,611,16,0.026482,1.6
IMP-C008-20241113,C008,2024-11-13,915,21,0.023492,2.1
IMP-C008-20241114,C008,2024-11-14,866,9,0.010795,0.9
IMP-C008-20241115,C008,2024-11-15,369,4,0.010913,0.69
IMP-C008-20241116,C008,2024-11-16,396,4,0.010226,0.48
IMP-C008-20241117,C008,2024-11-17,673,34,0.051904,22.79
IMP-C008-20241118,C008,2024-11-18,610,21,0.034686,7.24
IMP-C008-20241119,C008,2024-11-19,663,6,0.010054,0.7
IMP-C008-20241120,C008,2024-11-20,746,16,0.022771,4.04
IMP-C008-20241121,C008,2024-11-21,633,8,0.014176,1.22
IMP-C008-20241122,C008,2024-11-22,855,11,0.01388,4.38
IMP-C008-20241123,C008,2024-11-23,434,9,0.021063,0.9
IMP-C008-20241124,C008,2024-11-24,655,13,0.021219,8.86
IMP-C008-20241125,C008,2024-11-25,614,35,0.057295,8.79
IMP-C008-20241126,C008,2024-11-26,797,26,0.033715,22.85
IMP-C008-20241127,C008,2024-11-27,586,8,0.014555,0.8
IMP-C008-20241128,C008,2024-11-28,786,5,0.007291,0.63
IMP-C008-20241129,C008,2024-11-29,1110,33,0.029817,3.3
IMP-C008-20241130,C008,2024-11-30,659,25,0.038782,2.5
IMP-C008-20241201,C008,2024-12-01,1140,58,0.0512,11.43
IMP-C008-20241202,C008,2024-12-02,777,31,0.040368,13.9
IMP-C008-20241203,C008,2024-12-03,622,13,0.021681,1.3
IMP-C008-20241204,C008,2024-12-04,859,30,0.036,3.0
IMP-C008-20241205,C008,2024-12-05,691,8,0.011833,0.8
IMP-C008-20241206,C008,2024-12-06,887,17,0.019198,1.7
IMP-C008-20241207,C008,2024-12-07,462,13,0.030244,1.39
IMP-C008-20241208,C008,2024-12-08,637,16,0.025732,2.79
IMP-C008-20241209,C008,2024-12-09,621,6,0.010285,3.97
IMP-C008-20241210,C008,2024-12-10,656,17,0.026839,7.2
IMP-C008-20241211,C008,2024-12-11,1468,19,0.013066,4.84
IMP-C008-20241212,C008,2024-12-12,642,13,0.021535,1.3
IMP-C008-20241213,C008,2024-12-13,560,15,0.027505,1.5
IMP-C008-20241214,C008,2024-12-14,964,27,0.02866,6.66
IMP-C008-20241215,C008,2024-12-15,689,16,0.023594,3.3
IMP-C008-20241216,C008,2024-12-16,553,13,0.023704,1.3
IMP-C008-20241217,C008,2024-12-17,606,3,0.005,1.57
IMP-C008-20241218,C008,2024-12-18,646,27,0.041961,11.9
IMP-C008-20241219,C008,2024-12-19,529,7,0.014939,6.22
IMP-C008-20241220,C008,2024-12-20,1121,30,0.027622,5.92
IMP-C008-20241221,C008,2024-12-21,656,21,0.033188,2.1
IMP-C008-20241222,C008,2024-12-22,383,4,0.012141,0.51
IMP-C008-20241223,C008,2024-12-23,559,15,0.027193,1.5
IMP-C008-20241224,C008,2024-12-24,627,23,0.038238,4.47
IMP-C008-20241225,C008,2024-12-25,778,29,0.038548,7.66
IMP-C008-20241226,C008,2024-12-26,1062,23,0.022482,2.3
IMP-C008-20241227,C008,2024-12-27,526,12,0.022852,4.91
IMP-C008-20241228,C008,2024-12-28,1033,40,0.039524,4.0
IMP-C008-20241229,C008,2024-12-29,991,5,0.005938,1.95
IMP-C008-20241230,C008,2024-12-30,708,25,0.03643,2.5
IMP-C008-20241231,C008,2024-12-31,1008,10,0.01042,1.0
IMP-C009-20240201,C009,2024-02-01,720,5,0.006949,0.74
IMP-C009-20240202,C009,2024-02-02,1393,83,0.060003,12.38
IMP-C009-20240203,C009,2024-02-03,1228,37,0.030785,9.98
IMP-C009-20240204,C009,2024-02-04,877,26,0.030341,7.31
IMP-C009-20240205,C009,2024-02-05,821,22,0.02707,2.25
IMP-C009-20240206,C009,2024-02-06,1158,17,0.015208,1.78
IMP-C009-20240207,C009,2024-02-07,1418,59,0.041969,30.96
IMP-C009-20240208,C009,2024-02-08,965,30,0.031852,12.62
IMP-C009-20240209,C009,2024-02-09,1334,6,0.005,0.6
IMP-C009-20240210,C009,2024-02-10,1274,31,0.024677,3.1
IMP-C009-20240211,C009,2024-02-11,659,14,0.02134,1.4
IMP-C009-20240212,C009,2024-02-12,1461,40,0.027731,4.1
IMP-C009-20240213,C009,2024-02-13,1101,43,0.039548,17.36
IMP-C009-20240214,C009,2024-02-14,1217,24,0.02043,2.4
IMP-C009-20240215,C009,2024-02-15,1144,24,0.021671,2.84
IMP-C009-20240216,C009,2024-02-16,1055,39,0.037422,3.9
IMP-C009-20240217,C009,2024-02-17,1131,28,0.025195,9.3
IMP-C009-20240218,C009,2024-02-18,1146,54,0.047295,28.41
IMP-C009-20240219,C009,2024-02-19,1283,58,0.045324,12.03
IMP-C009-20240220,C009,2024-02-20,967,37,0.038474,12.57
IMP-C009-20240221,C009,2024-02-21,885,29,0.032858,3.17
IMP-C009-20240222,C009,2024-02-22,755,32,0.043486,4.37
IMP-C009-20240223,C009,2024-02-23,1451,12,0.008494,1.2
IMP-C009-20240224,C009,2024-02-24,967,40,0.041649,9.59
IMP-C009-20240225,C009,2024-02-25,1034,14,0.014473,1.4
IMP-C009-20240226,C009,2024-02-26,1037,12,0.011631,1.2
IMP-C009-20240227,C009,2024-02-27,1080,17,0.016212,10.23
IMP-C009-20240228,C009,2024-02-28,1253,11,0.009143,1.1
IMP-C009-20240229,C009,2024-02-29,411,7,0.018609,2.45
IMP-C009-20240301,C009,2024-03-01,946,31,0.03353,3.1
IMP-C009-20240302,C009,2024-03-02,1266,27,0.021339,3.34
IMP-C009-20240303,C009,2024-03-03,1031,13,0.012741,1.3
IMP-C009-20240304,C009,2024-03-04,1311,42,0.032788,18.27
IMP-C009-20240305,C009,2024-03-05,1141,33,0.029716,3.3
IMP-C009-20240306,C009,2024-03-06,984,27,0.027671,19.06
IMP-C009-20240307,C009,2024-03-07,1237,57,0.046433,17.06
IMP-C009-20240308,C009,2024-03-08,868,25,0.029405,4.77
IMP-C009-20240309,C009,2024-03-09,808,18,0.023387,1.8
IMP-C009-20240310,C009,2024-03-10,1479,7,0.005,3.37
IMP-C009-20240311,C009,2024-03-11,808,9,0.011535,4.27
IMP-C009-20240312,C009,2024-03-12,1249,53,0.043054,19.09
IMP-C009-20240313,C009,2024-03-13,1599,55,0.034705,5.5
IMP-C009-20240314,C009,2024-03-14,1146,49,0.042922,4.9
IMP-C009-20240315,C009,2024-03-15,883,21,0.024292,2.1
IMP-C009-20240316,C009,2024-03-16,1092,5,0.005366,0.68
IMP-C009-20240317,C009,2024-03-17,1284,28,0.022277,17.45
IMP-C009-20240318,C009,2024-03-18,670,28,0.042295,9.03
IMP-C009-20240319,C009,2024-03-19,602,36,0.06053,3.63
IMP-C009-20240320,C009,2024-03-20,824,9,0.011115,0.9
IMP-C009-20240321,C009,2024-03-21,1022,29,0.029232,2.9
IMP-C009-20240322,C009,2024-03-22,1223,28,0.023348,2.8
IMP-C009-20240323,C009,2024-03-23,1016,5,0.005,1.13
IMP-C009-20240324,C009,2024-03-24,797,23,0.02996,11.83
IMP-C009-20240325,C009,2024-03-25,805,32,0.040735,3.2
IMP-C009-20240326,C009,2024-03-26,1518,35,0.023618,3.5
IMP-C009-20240327,C009,2024-03-27,1237,28,0.022771,2.8
IMP-C009-20240328,C009,2024-03-28,929,25,0.027465,13.07
IMP-C009-20240329,C009,2024-03-29,545,15,0.028277,4.61
IMP-C009-20240330,C009,2024-03-30,1107,48,0.043718,4.8
IMP-C009-20240331,C009,2024-03-31,1007,35,0.035108,5.24
IMP-C009-20240401,C009,2024-04-01,952,32,0.034194,3.2
IMP-C009-20240402,C009,2024-04-02,894,19,0.021664,9.99
IMP-C009-20240403,C009,2024-04-03,205,6,0.032747,0.78
IMP-C009-20240404,C009,2024-04-04,612,19,0.031717,4.99
IMP-C009-20240405,C009,2024-04-05,1211,6,0.005,3.18
IMP-C009-20240406,C009,2024-04-06,861,31,0.036239,10.61
IMP-C009-20240407,C009,2024-04-07,824,29,0.035926,2.9
IMP-C009-20240408,C009,2024-04-08,509,21,0.042013,2.1
IMP-C009-20240409,C009,2024-04-09,830,19,0.023163,3.83
IMP-C009-20240410,C009,2024-04-10,1040,35,0.034577,3.5
IMP-C009-20240411,C009,2024-04-11,860,22,0.026608,15.17
IMP-C009-20240412,C009,2024-04-12,1025,42,0.041023,5.53
IMP-C009-20240413,C009,2024-04-13,928,23,0.025039,2.3
IMP-C009-20240414,C009,2024-04-14,1215,54,0.044495,12.31
IMP-C009-20240415,C009,2024-04-15,1369,22,0.016423,2.2
IMP-C009-20240416,C009,2024-04-16,864,27,0.031773,2.7
IMP-C009-20240417,C009,2024-04-17,1248,21,0.016828,2.79
IMP-C009-20240418,C009,2024-04-18,1237,6,0.005,4.54
IMP-C009-20240419,C009,2024-04-19,981,4,0.005,0.67
IMP-C009-20240420,C009,2024-04-20,1064,28,0.027017,11.69
IMP-C009-20240421,C009,2024-04-21,1253,39,0.031575,9.95
IMP-C009-20240422,C009,2024-04-22,1028,50,0.049306,5.0
IMP-C009-20240423,C009,2024-04-23,1092,31,0.02878,11.28
IMP-C009-20240424,C009,2024-04-24,833,5,0.007076,0.84
IMP-C009-20240425,C009,2024-04-25,1130,51,0.045875,5.1
IMP-C009-20240426,C009,2024-04-26,1360,76,0.056409,7.6
IMP-C009-20240427,C009,2024-04-27,715,16,0.023116,1.99
IMP-C009-20240428,C009,2024-04-28,1204,25,0.020903,14.66
IMP-C009-20240429,C009,2024-04-29,761,5,0.00713,2.26
IMP-C009-20240430,C009,2024-04-30,455,11,0.02555,11.61
IMP-C009-20240501,C009,2024-05-01,957,13,0.014551,1.34
IMP-C009-20240502,C009,2024-05-02,947,28,0.029928,8.92
IMP-C009-20240503,C009,2024-05-03,710,34,0.048251,6.58
IMP-C009-20240504,C009,2024-05-04,1134,23,0.020462,11.64
IMP-C009-20240505,C009,2024-05-05,898,28,0.031331,2.8
IMP-C009-20240506,C009,2024-05-06,720,26,0.036258,2.6
IMP-C009-20240507,C009,2024-05-07,755,15,0.020282,4.95
IMP-C009-20240508,C009,2024-05-08,809,21,0.026588,2.61
IMP-C009-20240509,C009,2024-05-09,499,5,0.010346,1.1
IMP-C009-20240510,C009,2024-05-10,783,31,0.040681,12.71
IMP-C009-20240511,C009,2024-05-11,1132,56,0.049837,5.6
IMP-C009-20240512,C009,2024-05-12,1115,23,0.020987,19.68
IMP-C009-20240513,C009,2024-05-13,1436,40,0.028143,9.44
IMP-C009-20240514,C009,2024-05-14,1286,33,0.026234,3.3
IMP-C009-20240515,C009,2024-05-15,1169,33,0.028941,5.77
IMP-C009-20240516,C009,2024-05-16,759,5,0.007388,0.95
IMP-C009-20240517,C009,2024-05-17,1177,29,0.02529,15.98
IMP-C009-20240518,C009,2024-05-18,791,12,0.015344,1.2
IMP-C009-20240519,C009,2024-05-19,940,35,0.03724,3.5
IMP-C009-20240520,C009,2024-05-20,1288,66,0.051603,7.14
IMP-C009-20240521,C009,2024-05-21,1259,19,0.015322,8.41
IMP-C009-20240522,C009,2024-05-22,1211,46,0.038361,5.31
IMP-C009-20240523,C009,2024-05-23,250,5,0.020299,0.5
IMP-C009-20240524,C009,2024-05-24,725,21,0.029467,2.1
IMP-C009-20240525,C009,2024-05-25,762,11,0.015294,1.1
IMP-C009-20240526,C009,2024-05-26,1229,24,0.020068,2.4
IMP-C009-20240527,C009,2024-05-27,850,27,0.032068,6.94
IMP-C009-20240528,C009,2024-05-28,229,9,0.04026,4.96
IMP-C009-20240529,C009,2024-05-29,707,11,0.016332,1.1
IMP-C009-20240530,C009,2024-05-30,778,23,0.030687,2.3
IMP-C009-20240531,C009,2024-05-31,691,32,0.04647,3.2
IMP-C009-20240601,C009,2024-06-01,1258,40,0.032264,4.0
IMP-C009-20240602,C009,2024-06-02,1112,29,0.026588,2.9
IMP-C009-20240603,C009,2024-06-03,1018,34,0.033696,11.3
IMP-C009-20240604,C009,2024-06-04,1242,40,0.032898,4.0
IMP-C009-20240605,C009,2024-06-05,846,53,0.063317,17.88
IMP-C009-20240606,C009,2024-06-06,1528,68,0.044745,13.09
IMP-C009-20240607,C009,2024-06-07,1032,28,0.027561,2.8
IMP-C009-20240608,C009,2024-06-08,964,40,0.042528,4.0
IMP-C009-20240609,C009,2024-06-09,1058,40,0.038219,4.0
IMP-C009-20240610,C009,2024-06-10,851,13,0.015785,1.3
IMP-C009-20240611,C009,2024-06-11,650,11,0.017195,6.0
IMP-C009-20240612,C009,2024-06-12,740,21,0.029518,2.1
IMP-C009-20240613,C009,2024-06-13,1242,54,0.043734,20.48
IMP-C009-20240614,C009,2024-06-14,1033,26,0.025227,2.6
IMP-C009-20240615,C009,2024-06-15,1426,26,0.018884,8.3
IMP-C009-20240616,C009,2024-06-16,1214,25,0.021337,10.79
IMP-C009-20240617,C009,2024-06-17,1143,55,0.048736,5.5
IMP-C009-20240618,C009,2024-06-18,651,14,0.021934,2.56
IMP-C009-20240619,C009,2024-06-19,973,22,0.023279,2.2
IMP-C009-20240620,C009,2024-06-20,1072,55,0.051668,14.26
IMP-C009-20240621,C009,2024-06-21,1106,38,0.034869,9.09
IMP-C009-20240622,C009,2024-06-22,1183,38,0.032744,3.8
IMP-C009-20240623,C009,2024-06-23,768,19,0.025012,4.07
IMP-C009-20240624,C009,2024-06-24,884,28,0.031772,7.05
IMP-C009-20240625,C009,2024-06-25,1159,50,0.043394,7.17
IMP-C009-20240626,C009,2024-06-26,646,15,0.023859,2.0
IMP-C009-20240627,C009,2024-06-27,519,23,0.044664,3.74
IMP-C009-20240628,C009,2024-06-28,1051,46,0.044386,4.6
IMP-C009-20240629,C009,2024-06-29,1097,29,0.026682,2.9
IMP-C009-20240630,C009,2024-06-30,774,37,0.047987,3.7
IMP-C009-20240701,C009,2024-07-01,1127,6,0.0055,2.84
IMP-C009-20240702,C009,2024-07-02,1212,35,0.029169,3.5
IMP-C009-20240703,C009,2024-07-03,1056,58,0.055465,5.8
IMP-C009-20240704,C009,2024-07-04,1147,19,0.017061,2.17
IMP-C009-20240705,C009,2024-07-05,900,20,0.02286,2.34
IMP-C009-20240706,C009,2024-07-06,687,27,0.04035,2.7
IMP-C009-20240707,C009,2024-07-07,1089,26,0.024082,2.6
IMP-C009-20240708,C009,2024-07-08,1008,9,0.009317,1.19
IMP-C009-20240709,C009,2024-07-09,618,20,0.033535,2.0
IMP-C009-20240710,C009,2024-07-10,851,26,0.031527,2.6
IMP-C009-20240711,C009,2024-07-11,946,9,0.009834,2.78
IMP-C009-20240712,C009,2024-07-12,1383,85,0.061507,12.52
IMP-C009-20240713,C009,2024-07-13,1149,7,0.006632,4.0
IMP-C009-20240714,C009,2024-07-14,1146,25,0.022193,12.28
IMP-C009-20240715,C009,2024-07-15,898,20,0.022504,5.25
IMP-C009-20240716,C009,2024-07-16,704,28,0.040259,2.8
IMP-C009-20240717,C009,2024-07-17,707,12,0.017084,4.17
IMP-C009-20240718,C009,2024-07-18,811,9,0.011824,0.9
IMP-C009-20240719,C009,2024-07-19,952,13,0.013828,1.3
IMP-C009-20240720,C009,2024-07-20,1466,25,0.017673,2.5
IMP-C009-20240721,C009,2024-07-21,871,19,0.022944,5.82
IMP-C009-20240722,C009,2024-07-22,1187,28,0.024329,2.8
IMP-C009-20240723,C009,2024-07-23,1265,33,0.026856,21.09
IMP-C009-20240724,C009,2024-07-24,421,12,0.030345,8.35
IMP-C009-20240725,C009,2024-07-25,875,22,0.025294,4.59
IMP-C009-20240726,C009,2024-07-26,825,20,0.024255,2.0
IMP-C009-20240727,C009,2024-07-27,809,34,0.042746,8.78
IMP-C009-20240728,C009,2024-07-28,1020,38,0.037703,3.8
IMP-C009-20240729,C009,2024-07-29,774,16,0.020769,1.93
IMP-C009-20240730,C009,2024-07-30,705,15,0.021997,1.5
IMP-C009-20240731,C009,2024-07-31,1469,7,0.005,0.7
IMP-C009-20240801,C009,2024-08-01,1374,40,0.029462,13.84
IMP-C009-20240802,C009,2024-08-02,983,19,0.019992,1.9
IMP-C009-20240803,C009,2024-08-03,1009,18,0.018693,1.8
IMP-C009-20240804,C009,2024-08-04,840,41,0.048938,34.5
IMP-C009-20240805,C009,2024-08-05,1012,22,0.022423,2.2
IMP-C009-20240806,C009,2024-08-06,1072,52,0.049395,5.2
IMP-C009-20240807,C009,2024-08-07,389,14,0.036041,5.82
IMP-C009-20240808,C009,2024-08-08,579,17,0.030118,4.34
IMP-C009-20240809,C009,2024-08-09,942,17,0.018511,7.22
IMP-C009-20240810,C009,2024-08-10,863,8,0.010178,0.8
IMP-C009-20240811,C009,2024-08-11,1262,44,0.0354,6.44
IMP-C009-20240812,C009,2024-08-12,854,18,0.021652,1.8
IMP-C009-20240813,C009,2024-08-13,856,4,0.005,0.4
IMP-C009-20240814,C009,2024-08-14,885,31,0.035319,3.35
IMP-C009-20240815,C009,2024-08-15,1150,50,0.04419,21.87
IMP-C009-20240816,C009,2024-08-16,1072,30,0.028142,3.0
IMP-C009-20240817,C009,2024-08-17,1137,54,0.048157,12.02
IMP-C009-20240818,C009,2024-08-18,1420,13,0.009693,1.3
IMP-C009-20240819,C009,2024-08-19,1165,36,0.031171,18.51
IMP-C009-20240820,C009,2024-08-20,956,16,0.017584,1.6
IMP-C009-20240821,C009,2024-08-21,592,8,0.014457,3.29
IMP-C009-20240822,C009,2024-08-22,1169,37,0.032356,3.7
IMP-C009-20240823,C009,2024-08-23,873,11,0.0133,5.2
IMP-C009-20240824,C009,2024-08-24,819,12,0.014971,1.55
IMP-C009-20240825,C009,2024-08-25,806,36,0.045805,3.6
IMP-C009-20240826,C009,2024-08-26,624,3,0.005,0.33
IMP-C009-20240827,C009,2024-08-27,825,8,0.010853,3.81
IMP-C009-20240828,C009,2024-08-28,1120,30,0.027661,15.88
IMP-C009-20240829,C009,2024-08-29,1119,20,0.018126,2.0
IMP-C009-20240830,C009,2024-08-30,1156,37,0.032756,6.32
IMP-C009-20240831,C009,2024-08-31,756,26,0.035295,2.6
IMP-C009-20240901,C009,2024-09-01,935,42,0.045363,4.2
IMP-C009-20240902,C009,2024-09-02,582,8,0.015369,3.35
IMP-C009-20240903,C009,2024-09-03,1021,27,0.026453,2.7
IMP-C009-20240904,C009,2024-09-04,1076,19,0.017811,4.02
IMP-C009-20240905,C009,2024-09-05,784,13,0.017228,1.3
IMP-C009-20240906,C009,2024-09-06,869,23,0.027414,4.38
IMP-C009-20240907,C009,2024-09-07,74,1,0.018308,0.1
IMP-C009-20240908,C009,2024-09-08,1321,19,0.01504,3.21
IMP-C009-20240909,C009,2024-09-09,1318,16,0.012244,3.81
IMP-C009-20240910,C009,2024-09-10,767,16,0.021944,1.6
IMP-C009-20240911,C009,2024-09-11,784,47,0.060663,17.55
IMP-C009-20240912,C009,2024-09-12,1224,41,0.033904,4.1
IMP-C009-20240913,C009,2024-09-13,1054,43,0.040875,4.3
IMP-C009-20240914,C009,2024-09-14,1191,43,0.036452,29.05
IMP-C009-20240915,C009,2024-09-15,859,12,0.014829,1.2
IMP-C009-20240916,C009,2024-09-16,1304,7,0.006059,0.7
IMP-C009-20240917,C009,2024-09-17,981,22,0.022689,2.69
IMP-C009-20240918,C009,2024-09-18,1186,25,0.021369,2.5
